AktivitÃ¤ts-ID;AktivitÃ¤tsdatum;Name der AktivitÃ¤t;AktivitÃ¤tsart;AktivitÃ¤tsbeschreibung;Verstrichene Zeit;Distanz;Max. Herzfrequenz;Relative Leistung;Pendeln;Hinweis zur PrivatsphÃ¤re fÃ¼r AktivitÃ¤ten;AktivitÃ¤tsausrÃ¼stung;Dateiname;Sportlergewicht;Fahrradgewicht;Verstrichene Zeit_1;Bewegungszeit;Distanz_2;HÃ¶chstgeschw.;Durchschnittliche Geschwindigkeit;HÃ¶henzunahme;HÃ¶henunterschied;Min. HÃ¶he;Max. HÃ¶he;Max. Steigung;Durchschnittliche Steigung;Durchschnittliche positive Steigung;Durchschnittliche negative Steigung;Max. Tritt-/Schrittfrequenz;Durchschnittliche Trittfrequenz;Max. Herzfrequenz_3;Durchschnittliche Herzfrequenz;Max. Watt;Durchschnittliche Watt;Kalorien;Max. Temperatur;Durchschnittliche Temperatur;Relative Leistung_4;Gesamtarbeit;Anzahl LÃ¤ufe;Bergaufzeit;Bergabzeit;Andere Zeit;GefÃ¼hlte Anstrengung;Art;Startzeit;Gewichtete durchschnittliche Leistung;Leistungszahl;GefÃ¼hlte Anstrengung verwenden;GefÃ¼hlte relative Leistung;Pendeln_5;Insgesamt gestemmtes Gewicht;Von Upload;Auf Steigung angepasste Distanz;Wetterbeobachtungszeit;Wetterlage;Wetter: Temperatur;Scheinbare Temperatur;Taupunkt;Luftfeuchtigkeit;Wetter: Druck;Windgeschwindigkeit;WindbÃ¶e;Windrichtung;NiederschlagsintensitÃ¤t;Sonnenaufgangszeit;Sonnenuntergangszeit;Mondphase;Fahrrad;AusrÃ¼stung;Niederschlagswahrscheinlichkeit;Niederschlagsart;Wolkendecke;Wetter: Sichtbarkeit;UV-Index;Wetter: Ozon;Sprunganzahl;Schwierigkeit insgesamt;Durchschnittlicher Flow;Markiert;Durchschnittsgeschwindigkeit im Aufzeichnungszeitraum;Auf Schotter zurÃ¼ckgelegte Distanz;Neu getestete Distanz;Neu getestete Schotterdistanz;AktivitÃ¤tsanzahl;Schritte insgesamt;Eingesparte COâ‚‚-Emissionen;Pool-LÃ¤nge;Trainingsbelastung;IntensitÃ¤t;Durchschnittliches auf Steigung angepasstes Tempo;Medien
5262020889;08.05.2021 09:29;pump track;Radfahrt;;16115;57,32;;;FALSCH;;;activities/5606162550.fit.gz;;;16115;8563;57326.30078;16.70000076;6.694651604;1032;1022;539.4000244;811.5999756;43.20000076;0.038376801;;;;;;;;166.667572;2340;;21;;;;;;;;;;;;0;;0;;1;;1620464384.0;2.0;11.739999771118164;11.739999771118164;6.949999809265137;0.7200000286102295;1018.7000122070312;1.5399999618530273;3.690000057220459;255.0;0.0;1620446720.0;1620499840.0;0.9100000262260437;;;0.0;;0.36000001430511475;16093.0;4.0;341.6000061035156;;;;;;;;;;;;;;;;media/A7031C4D-54DB-46B5-932A-CCC5DD861E96.jpg|media/35DE25E7-20EE-4D41-9FA6-A46105AC7C3B.jpg
5268340815;09.05.2021 11:41;Elektroveloland Schweiz;Radfahrt;;8640;50,79;;;FALSCH;;;activities/5612791425.fit.gz;;;8640;7181;50796.80078;20.29999924;7.073778152;743;741;516;810.5999756;44.90000153;0.02047373;;;;;;;;164.5783386;1956;;27;;;;;;;;;;;;0;;0;;1;;1620557952.0;1.0;21.239999771118164;21.239999771118164;10.550000190734863;0.5099999904632568;1010.2000122070312;1.7899999618530273;1.8799999952316284;282.0;0.0;1620532992.0;1620586368.0;0.9399999976158142;;;0.0;;0.25;16093.0;7.0;328.20001220703125;;;;;;;;;;;;;;;;media/52F27ED8-F7A8-4D0D-90F3-34A8A6404BC7.jpg|media/F5C0B027-A110-4251-94C6-CDFD8F240821.jpg
5273032668;10.05.2021 11:26;Ringgebingge;Radfahrt;;7973;55,81;;;FALSCH;;;activities/5617735131.fit.gz;;;7973;6824;55810;15;8.178487778;405;359;538.4000244;645.4000244;45.20000076;0.093173265;;;;;;;;170.6574097;2067;;20;;;;;;;;;;;;0;;0;;1;;1620644352.0;3.0;17.31999969482422;17.31999969482422;11.609999656677246;0.6899999976158142;1009.2999877929688;2.75;3.8299999237060547;314.0;0.05079999938607216;1620619264.0;1620672768.0;0.9700000286102295;;;0.07999999821186066;5.0;0.9599999785423279;16093.0;4.0;336.79998779296875;;;;;;;;;;;;;;;;
5338935106;22.05.2021 11:25;calm down;Radfahrt;;8095;46,67;;;FALSCH;;;activities/5338935106.gpx;;;8095;6136;46676.80078;17.20000076;7.607040405;667.6657104;655.7659912;479.2999878;697.5999756;15.69999981;0.025494464;;;;;;;;164.5258942;1125.627686;;;;;;;;;;;;;;0;;0;;1;48027.5;1621681152.0;2.0;14.140000343322754;14.140000343322754;5.769999980926514;0.5699999928474426;1012.7000122070312;4.949999809265137;9.220000267028809;250.0;0.0;1621655296.0;1621710464.0;0.36000001430511475;;;0.0;;0.5799999833106995;16093.0;5.0;356.0;;;;0.0;;;;;;;;;;;;media/8D8EFC89-95F3-44A6-8BE1-70956E7C5419.jpg
5345189882;23.05.2021 12:05;strava, kennsch?;Radfahrt;;6891;42,57;;;FALSCH;;;activities/5692999068.fit.gz;;;6891;6016;42569.80078;16.5;7.076097012;678;683;422;704;44.09999847;0.021611566;;;;;;;;168.6742706;1652;;20;;;;;;;;;;;;0;;0;;1;;1621771264.0;1.0;14.90999984741211;14.90999984741211;4.440000057220459;0.5;1018.9000244140625;3.109999895095825;5.159999847412109;270.0;0.016899999231100082;1621741568.0;1621796992.0;0.4000000059604645;;;0.009999999776482582;5.0;0.28999999165534973;16093.0;6.0;376.3999938964844;;;;;;;;;;;;;;;;
5373186784;28.05.2021 14:13;dr ewig kampf;Radfahrt;;14602;82,72;;;FALSCH;;;activities/5722145262.fit.gz;;;14602;12345;82728.5;20.70000076;6.701376915;1749;1762;524.7999878;1593.800049;39.09999847;0.00362632;;;;;;;;179.4938049;3504;;21;;;;;;;;;;;;0;;0;;1;;1622210432.0;1.0;20.709999084472656;20.709999084472656;7.300000190734863;0.41999998688697815;1018.7999877929688;3.0799999237060547;3.0799999237060547;28.0;0.0;1622173440.0;1622229248.0;0.5899999737739563;;;0.0;;0.14000000059604645;16093.0;5.0;338.5;;;;;;;;;;;;;;;;media/41D04050-6589-4423-B391-25CA7CE2198B.jpg
5377855701;29.05.2021 11:23;Nussgipfu-Eklat in Sankt Antoni;Radfahrt;;13715;62,32;;;FALSCH;;;activities/5727017860.fit.gz;;;13715;9168;62325.10156;16.39999962;6.798112869;991;1007;510;762;44.09999847;-0.006097062;;;;;;;;169.1839447;2513;;23;;;;;;;;;;;;0;;0;;1;;1622285952.0;2.0;18.8799991607666;18.8799991607666;9.6899995803833;0.550000011920929;1020.0999755859375;3.609999895095825;3.6700000762939453;30.0;0.010499999858438969;1622259840.0;1622315776.0;0.6299999952316284;;;0.009999999776482582;5.0;0.7599999904632568;16093.0;5.0;342.6000061035156;;;;;;;;;;;;;;;;
5401687894;02.06.2021 14:02;zuekÃ¼nftige Volkswirt?;Radfahrt;;10721;72,83;;;FALSCH;;;activities/5751869122.fit.gz;;;10721;10013;72838.5;18.60000038;7.274393082;1142;1054;506.6000061;723.2000122;40;0.121364385;;;;;;;;173.2465057;2897;;21;;;;;;;;;;;;0;;0;;1;;1622642432.0;2.0;22.520000457763672;22.520000457763672;13.550000190734863;0.5699999928474426;1016.0;2.240000009536743;2.2699999809265137;200.0;0.17319999635219574;1622605184.0;1622661632.0;0.7699999809265137;;;0.05999999865889549;5.0;0.8399999737739563;16093.0;4.0;330.20001220703125;;;;;;;;;;;;;;;;
5407081200;03.06.2021 09:57;cut and ride;Radfahrt;poimia in Hilterfinge ðŸš²ðŸ’‡ðŸ»;20313;103,44;;;FALSCH;;;activities/5757484415.fit.gz;;;20313;14554;103444.5;19.10000038;7.107633591;1731;1734;508.2000122;1055.199951;39.5;0.019914061;;;;;;;;170.0866089;4115;;25;;;;;;;;;;;;0;;0;;1;;1622710784.0;2.0;18.93000030517578;18.93000030517578;14.4399995803833;0.75;1021.7999877929688;1.4900000095367432;3.490000009536743;290.0;0.08399999886751175;1622691584.0;1622748032.0;0.800000011920929;;;0.009999999776482582;5.0;0.6100000143051147;16093.0;4.0;331.6000061035156;;;;;;;;;;;;;;;;media/9F40FE22-F1B2-47A7-8E20-351487247AC4.jpg
5424389617;06.06.2021 10:51;ab id biotta-kur;Radfahrt;;13282;42,50;;;FALSCH;;;activities/5775635694.fit.gz;;;13282;6202;42505.10156;20.29999924;6.853450298;573;586;488.7999878;655.4000244;38.09999847;-0.034348819;;;;;;;;152.6389465;1510;;23;;;;;;;;;;;;0;;0;;1;;1622973568.0;3.0;16.479999542236328;16.700000762939453;15.920000076293945;0.9700000286102295;1020.5;2.1600000858306885;3.359999895095825;28.0;0.15070000290870667;1622950656.0;1623007360.0;0.8899999856948853;;;0.14000000059604645;5.0;0.9100000262260437;16093.0;4.0;327.6000061035156;;;;;;;;;;;;;;;;
5458404776;12.06.2021 06:56;ei tÃ¶ff schÃ¶ner aus dr anger (mentali tricks);Radfahrt;;35618;132,81;;;FALSCH;;;activities/5811105155.fit.gz;;;35618;17985;132811.7969;17.70000076;7.384587288;1745;1911;452.2000122;1577;46.40000153;-0.077101581;;;;;;;;160.4044342;4878;;26;;;;;;;;;;;;0;;0;;1;;1623477632.0;2.0;15.170000076293945;15.170000076293945;10.40999984741211;0.7300000190734863;1022.0999755859375;1.3600000143051147;1.3899999856948853;148.0;0.0;1623468928.0;1623526016.0;0.07000000029802322;;;0.0;;0.6700000166893005;16093.0;1.0;320.5;;;;;;;;;;;;;;;;media/11BD552B-C223-451C-A992-B6337F6A18F5.jpg|media/00C9D7C7-3332-47C1-9BC0-D5AA54F2F62C.jpg|media/0223FD9B-7A0E-4EEB-A2CC-102A88F6E4EA.jpg|media/5784DD2D-09F0-4995-92D5-FACEFC15C633.jpg|media/105CC843-38F1-45DB-BF96-8C983F066543.jpg
5461992741;13.06.2021 08:50;Ja v, es isch nÃ¶i! ;Radfahrt;;6321;26,68;;;FALSCH;;;activities/5814855500.fit.gz;;;6321;3506;26685.09961;15.30000019;7.611266613;254;299;522.4000244;646.5999756;26.89999962;-0.127411932;;;;;;;;162.8693695;941;;27;;;;;;;;;;;;0;;0;;1;;1623571200.0;2.0;20.219999313354492;20.219999313354492;14.34000015258789;0.6899999976158142;1024.199951171875;2.430000066757202;4.079999923706055;50.0;0.0;1623555328.0;1623612416.0;0.10000000149011612;;;0.0;;0.3199999928474426;16093.0;4.0;321.70001220703125;;;;;;;;;;;;;;;;media/0E39D1F2-C536-4915-9D7A-4DF39DFBE933.jpg|media/412B2636-D327-486A-8FAC-5EC9F9E73082.jpg|media/7786FA8A-BFDA-48A4-A176-B9BD5255AA94.jpg|media/293210D8-9320-45FD-A011-E33478FDA93F.jpg
5465362556;13.06.2021 15:25;Fahrt am Nachmittag;Radfahrt;;15353;25,61;;;FALSCH;;;activities/5818365883.fit.gz;;;15353;3124;25612.59961;15.80000019;8.198655128;263;263;536.7999878;703.4000244;46.20000076;0.022645105;;;;;;;;179.2917938;952;;25;;;;;;;;;;;;0;;0;;1;;1623596416.0;1.0;26.149999618530273;26.149999618530273;13.829999923706055;0.4699999988079071;1022.7000122070312;4.239999771118164;5.179999828338623;41.0;0.0;1623555328.0;1623612416.0;0.10000000149011612;;;0.0;;0.14000000059604645;16093.0;4.0;321.1000061035156;;;;;;;;;;;;;;;;
5491033377;18.06.2021 03:50;Zweisimmen ðŸ‘ðŸ¼;Radfahrt;Ciao, Trainings-Biberli;45421;187,08;;;FALSCH;;;activities/5845085018.fit.gz;;;45421;26764;187085.0938;20.79999924;6.990177155;3396;3418;518.5999756;1792.400024;48.09999847;-0.003848516;;;;;;;;177.2414398;7548;;26;;;;;;;;;;;;0;;0;;1;;1623985152.0;2.0;16.65999984741211;16.65999984741211;13.720000267028809;0.8299999833106995;1015.5;1.649999976158142;1.659999966621399;139.0;0.0982000008225441;1623987328.0;1624044544.0;0.27000001072883606;;;0.05000000074505806;5.0;0.8399999737739563;16093.0;0.0;325.29998779296875;;;;;;;;;;;;;;;;media/DE600B0C-4EBA-4FF1-BDAB-F042221A827F.jpg|media/410E96BD-3AE2-448E-805A-B18316A4C85F.jpg|media/48D13100-4382-4500-A065-6947CDF07F6E.jpg
5527196451;25.06.2021 12:05;Mech des Vertrauens;Radfahrt;;10195;48,05;;;FALSCH;;;activities/5882778097.fit.gz;;;10195;6333;48058.5;19.10000038;7.588583469;738;741;407.2000122;688.2000122;41.70000076;0.013317103;;;;;;;;182.7922668;1835;;20;;;;;;;;;;;;0;;0;;1;;1624622336.0;2.0;16.809999465942383;16.809999465942383;14.050000190734863;0.8399999737739563;1018.5999755859375;1.2300000190734863;1.649999976158142;306.0;0.15479999780654907;1624592256.0;1624649344.0;0.5400000214576721;;;0.18000000715255737;5.0;0.8199999928474426;11690.0;5.0;348.8999938964844;;;;;;;;;;;;;;;;
5543629706;28.06.2021 10:15;zVelo im liechtischte Gang parkiert...;Radfahrt;;24135;136,74;;;FALSCH;;;activities/5899940754.fit.gz;;;24135;19050;136747.2031;17.20000076;7.178330898;1520;1432;442.7999878;955.4000244;47.09999847;0.088338189;;;;;;;;150.7373352;4956;;28;;;;;;;;;;;;0;;0;;1;;1624874368.0;2.0;23.200000762939453;23.350000381469727;16.8799991607666;0.6800000071525574;1014.5;1.2400000095367432;1.350000023841858;280.0;0.015599999576807022;1624851584.0;1624908544.0;0.6499999761581421;;;0.029999999329447746;5.0;0.7599999904632568;16093.0;5.0;321.3999938964844;;;;;;;;;;;;;;;;media/A4FFB261-699D-4170-91E8-C948858700BD.jpg|media/699203B7-70B5-4307-908E-53AA03170551.jpg|media/E506C948-F0C5-42A1-A528-240B4F9C0A2E.jpg|media/9297EE00-F324-4FBC-8A82-7D0C26874278.jpg
5548623547;29.06.2021 07:13;wind of change;Radfahrt;;32548;140,47;;;FALSCH;;;activities/5905122976.fit.gz;;;32548;20172;140469.0938;19.79999924;6.963568211;1661;1679;478;1566.800049;47.5;0.007403763;;;;;;;;156.4795227;5235;;21;;;;;;;;;;;;0;;0;;1;;1624950016.0;2.0;18.170000076293945;18.219999313354492;15.300000190734863;0.8299999833106995;1013.7000122070312;1.0800000429153442;1.8899999856948853;21.0;0.04050000011920929;1624937600.0;1624994688.0;0.6800000071525574;;;0.07000000029802322;5.0;0.6000000238418579;13521.0;2.0;328.8999938964844;;;;;;;;;;;;;;;;media/BB784C16-B8FA-4CFE-A75C-6E68F0DF6BA5.jpg|media/27997791-01F4-40F0-937F-DBF17094A364.jpg|media/99066BE4-EF9C-483B-83EB-C26FBF22D291.jpg|media/842F7124-09AE-4C88-82D6-4FCF21F1CADD.jpg|media/850B0C83-975D-4412-A28B-D8FE6A010C63.jpg
5554849834;30.06.2021 08:13;patience zero;Radfahrt;;35847;134,12;;;FALSCH;;;activities/5911602545.fit.gz;;;35847;21396;134123.7969;17.29999924;6.268639088;2297;1853;686.4000244;2036;48;0.362650037;;;;;;;;146.651123;5215;;12;;;;;;;;;;;;0;;0;;1;;1625040000.0;5.0;11.949999809265137;11.949999809265137;9.359999656677246;0.8399999737739563;1015.7999877929688;1.2400000095367432;1.8300000429153442;350.0;0.1509000062942505;1625023744.0;1625080832.0;0.7200000286102295;;;0.27000001072883606;5.0;1.0;9862.0;3.0;345.1000061035156;;;;;;;;;;;;;;;;media/3AD6CB76-7F08-46C7-A542-D77C3AE7EEA0.jpg|media/1F110C69-64F9-4A53-98A3-DCF5C676B7D6.jpg|media/E590485E-FABB-445B-85BA-10EC86E96822.jpg|media/77CD0815-6015-4D1A-8F61-EF3B92443640.jpg
5558534174;01.07.2021 09:52;und nun zum Wetter... Radio SRF;Radfahrt;;19988;87,79;;;FALSCH;;;activities/5915442007.fit.gz;;;19988;13130;87797.39844;21.39999962;6.686778545;1605;2387;427.7999878;2503.199951;42;-0.887497783;;;;;;;;160.7473602;3282;;18;;;;;;;;;;;;0;;0;;1;;1625129984.0;5.0;8.479999542236328;7.96999979019165;8.229999542236328;0.9800000190734863;1017.7999877929688;1.4500000476837158;2.200000047683716;301.0;0.4830000102519989;1625110016.0;1625166976.0;0.75;;;0.36000001430511475;5.0;0.9800000190734863;8514.0;3.0;350.6000061035156;;;;;;;;;;;;;;;;media/9AB1FC03-689F-4D28-BA6A-B8CDBC2A67E5.jpg|media/6F61F118-A2D7-4E4E-9726-9E4C1E88FD5E.jpg|media/F65EFDBB-945D-4E8A-A16F-5DC9BC5127A5.jpg|media/072082E5-8C69-45B4-B4AC-D17C8A4B94B0.jpg|media/AB2C1DB2-055D-488E-8995-57B96110FA5C.jpg
5569206729;03.07.2021 07:25;vegetarisches MissverstÃ¤ndnis ;Radfahrt;;29254;118,52;;;FALSCH;;;activities/5569206729.fit;;;29254;20408;118526.7031;21.20000076;5.807854652;3129;1792;247;2242.600098;24;1.121772528;;;;;;;;167.0812988;3801.914795;;26;;;;;;;;;;;;0;;0;;1;;1625295616.0;1.0;17.209999084472656;17.209999084472656;12.960000038146973;0.7599999904632568;1018.7999877929688;0.75;1.0800000429153442;107.0;0.0;1625282816.0;1625339520.0;0.8100000023841858;;;0.0;;0.1899999976158142;16093.0;3.0;316.6000061035156;;;;;;;;;;;;;;;;media/A99C42C7-053B-42A7-840B-12B69CD5D54C.jpg|media/990CD596-4B80-430C-9E19-39321D2F3D69.jpg|media/8D5D1665-CFA5-4624-B1F1-3F2B1659AC3B.jpg|media/268421E1-E876-4FFA-AB0E-63BAEC77E2DA.jpg|media/39955D64-BEA8-4CEC-B302-7133FA484019.jpg
5572381893;04.07.2021 05:12;Flasche leer;Radfahrt;;16044;77,68;;;FALSCH;;;activities/5929889591.fit.gz;;;16044;11154;77679;22.29999924;6.964228153;1499;2291;883.2000122;2185.399902;37.09999847;-1.011599064;;;;;;;;164.8504791;2972;;16;;;;;;;;;;;;0;;0;;1;;1625374848.0;3.0;10.579999923706055;11.1899995803833;10.579999923706055;1.0;1014.7999877929688;0.6100000143051147;1.1299999952316284;36.0;0.011699999682605267;1625369216.0;1625425792.0;0.8399999737739563;;;0.07000000029802322;5.0;0.949999988079071;16093.0;0.0;314.1000061035156;;;;;;;;;;;;;;;;media/E7ABE578-10BE-4570-A60D-F3872C298401.jpg|media/71E0969A-EC04-468A-B03C-26DBC5876498.jpg
5578447073;05.07.2021 07:32;Ska-Z;Radfahrt;Monte ZoncolÃ¡n;18411;84,52;;;FALSCH;;;activities/5936251337.fit.gz;;;18411;14676;84526.79688;18.5;5.759525776;2317;2627;492;1789.199951;44.79999924;-0.389935493;;;;;;;;160.0039063;3837;;23;;;;;;;;;;;;0;;0;;1;;1625468416.0;2.0;15.720000267028809;15.949999809265137;15.699999809265137;1.0;1014.2999877929688;1.059999942779541;1.9299999475479126;358.0;0.0;1625455488.0;1625512064.0;0.8700000047683716;;;0.0;;0.41999998688697815;16093.0;3.0;314.79998779296875;;;;;;;;;;;;;;;;media/73CBE218-9823-45D8-9190-965326206AC1.jpg|media/0DCED3B5-46A2-47CF-ACFD-AF36739BF4CB.jpg|media/65F5B687-CF54-4CDC-B864-2E01497AA33F.jpg
5584812207;06.07.2021 07:45;tschaaaaaaaauuuuu bella italia;Radfahrt;;29267;140,46;;;FALSCH;;;activities/5942883514.fit.gz;;;29267;18666;140462.5;19.5;7.525045395;1359;1674;192.3999939;1139;41.09999847;-0.203613058;;;;;;;;147.6507111;4850;;30;;;;;;;;;;;;0;;0;;1;;1625554816.0;1.0;21.510000228881836;22.149999618530273;20.399999618530273;0.9300000071525574;1016.0999755859375;0.6800000071525574;1.2799999713897705;71.0;0.0;1625541888.0;1625598208.0;0.8999999761581421;;;0.0;;0.05999999865889549;16093.0;3.0;311.29998779296875;;;;;;;;;;;;;;;;media/53D5697A-36EA-428C-9333-67A5F3829EA8.jpg|media/592C2AF3-0726-48D9-B8F8-B9AB4FC07180.jpg|media/0615DEBE-EF32-42DF-AD99-F9568B7357E6.jpg|media/4C722DAD-EE74-478D-8121-6A3E2003B91A.jpg
5590122741;07.07.2021 07:43;mentali AbchÃ¼elig;Radfahrt;;29579;119,25;;;FALSCH;;;activities/5948421027.fit.gz;;;29579;18191;119256.2031;19;6.555780411;2067;1698;176.1999969;1167.599976;41.59999847;0.319144845;;;;;;;;159.1027222;4653;;32;;;;;;;;;;;;0;;0;;1;;1625641216.0;1.0;23.190000534057617;24.010000228881836;22.149999618530273;0.9399999976158142;1015.5;1.1399999856948853;2.0299999713897705;83.0;0.0;1625628160.0;1625684352.0;0.9300000071525574;;;0.0;;0.0;16093.0;3.0;305.79998779296875;;;;;;;;;;;;;;;;media/4079F564-7C0F-4057-9F41-748EB9ADDF06.jpg
5595082183;08.07.2021 07:29;grazie billa;Radfahrt;;26489;133,49;;;FALSCH;;;activities/5953585029.fit.gz;;;26489;18043;133489.5;19.70000076;7.398409367;1092;1300;317;665.5999756;49.5;-0.142632946;;;;;;;;141.5259399;4725;;32;;;;;;;;;;;;0;;0;;1;;1625727616.0;1.0;24.0;24.15999984741211;17.059999465942383;0.6499999761581421;1018.7000122070312;0.3799999952316284;1.6299999952316284;340.0;0.0;1625714304.0;1625770624.0;0.9599999785423279;;;0.0;;0.1899999976158142;16093.0;3.0;298.79998779296875;;;;;;;;;;;;;;;;
5731433104;03.08.2021 10:38;lidÃ¤ wie nachere WinterpousÃ¤;Radfahrt;;5640;40,01;;;FALSCH;;;activities/6096225378.fit.gz;;;5640;5363;40016.60156;16.79999924;7.461607456;536;540;521.2000122;803.5999756;27.5;0;;;;;;;;169.2514038;1540;;20;;;;;;;;;;;;0;;0;;1;;1627984768.0;2.0;17.8700008392334;17.8700008392334;14.380000114440918;0.800000011920929;1015.2000122070312;2.6500000953674316;6.610000133514404;235.0;0.07039999961853027;1627964032.0;1628017280.0;0.8500000238418579;;;0.12999999523162842;5.0;0.8399999737739563;16093.0;4.0;330.29998779296875;;;;;7.095141887664795;;;;;;;;;;;
5744113199;05.08.2021 12:11;diversi planÃ¤nderige;Radfahrt;;18490;70,55;;;FALSCH;;;activities/6109444516.fit.gz;;;18490;9631;70555.10156;17.70000076;7.325833321;1123;1145;504.6000061;746.2000122;35.70000076;0.022960778;;;;;;;;173.9521332;2786;;22;;;;;;;;;;;;0;;0;;1;;1628164864.0;5.0;17.440000534057617;17.440000534057617;13.760000228881836;0.7900000214576721;1012.0;4.0;5.059999942779541;258.0;1.006600022315979;1628136960.0;1628189952.0;0.9100000262260437;;;0.25999999046325684;5.0;0.9399999976158142;16093.0;4.0;340.70001220703125;;;;;3.815851926803589;;;;;;;;;;;media/1402BFCD-289F-470E-98D1-EAB5D20E8F5E.jpg
5748562995;06.08.2021 12:15;ðŸº glace;Radfahrt;;11322;45,14;;;FALSCH;;;activities/6114105317.fit.gz;;;11322;6401;45145.80078;20.29999924;7.052929401;725;729;525.4000244;811.2000122;34.09999847;0.0146193;;;;;;;;176.8468018;1737;;26;;;;;;;;;;;;0;;0;;1;;1628251136.0;3.0;22.219999313354492;22.219999313354492;14.819999694824219;0.6299999952316284;1010.7000122070312;4.349999904632568;6.760000228881836;258.0;0.0;1628223488.0;1628276224.0;0.9399999976158142;;;0.0;;0.8899999856948853;16093.0;4.0;315.1000061035156;;;;;3.987440347671509;;;;;;;;;;;media/BE89D141-6ED6-4D7E-B895-A317D9E263F5.jpg
5759145466;08.08.2021 09:37;jÃ¤hrlicher Teamausflug;Radfahrt;leider fehlen zwei;18025;91,61;;;FALSCH;;;activities/6125192526.fit.gz;;;18025;13170;91611;19.20000076;6.956036568;1898;1806;523.2000122;1617.400024;37.5;0.11461506;;;;;;;;191.3583984;3726;;18;;;;;;;;;;;;0;;0;;1;;1628413184.0;2.0;15.550000190734863;15.550000190734863;13.369999885559082;0.8700000047683716;1015.7000122070312;1.7400000095367432;2.4800000190734863;215.0;0.055399999022483826;1628396416.0;1628448896.0;0.009999999776482582;;;0.10999999940395355;5.0;0.800000011920929;16093.0;3.0;332.0;;;;;5.0824408531188965;;;;;;;;;;;media/95EBCA97-BA0D-4749-B8EC-52B7E16AD889.jpg|media/6AA1692F-EA91-46B4-83D2-917257C9B09B.jpg
5802152737;16.08.2021 12:04;SUV Feeling;Radfahrt;;9292;56,03;;;FALSCH;;;activities/6170255156.fit.gz;;;9292;7158;56037.5;19.20000076;7.828653336;656;761;511.3999939;1098;26.89999962;-0.020700423;;;;;;;;175.7806091;1985;;22;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.030725479125977;;;;;;;;;;;
5838837921;23.08.2021 05:33;im herbarium ;Radfahrt;;14771;75,08;;;FALSCH;;;activities/5838837921.gpx;;;14771;9656;75084.89844;19.20000076;7.77598381;506.6625061;506.8630066;509;624.0999756;17.70000076;-0.000266365;;;;;;;;150.9119263;1624.785034;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.083264350891113;;;;;;;;;;;
5852699301;25.08.2021 18:13;Lauf am Abend;Lauf;;3164;6,79;;;FALSCH;;;activities/5852699301.gpx;;;3164;2134;6798.600098;9.800000191;3.185848236;91.6212616;92.1212616;501.7999878;577.4000244;44.70000076;-0.007354456;;;;;;;;;613.0535889;;;;;;;;;;;;;;;;0;;1;7127.899902;;;;;;;;;;;;;;;;;;;;;;;;;;;2.148735761642456;;;;;;;;;;;
5927937500;08.09.2021 16:06;LÃ¤benszeiche;Radfahrt;;6625;40,70;;;FALSCH;;;activities/5927937500.gpx;;;6625;6148;40702.69922;17.60000038;6.620478153;598.6924438;598.8920288;489.1000061;761.7999878;21.70000076;-0.000491368;;;;;;;;140.2638855;961.5125122;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;6.143803596496582;;;;;;;;;;;media/CE978DF2-3E29-4B40-8FE6-61B009784D02.jpg|media/37533E07-32C2-4DF4-BC6D-0CE75D06DC7C.jpg
5932521898;09.09.2021 10:24;no schnÃ¤u i garte;Radfahrt;;17641;65,18;;;FALSCH;;;activities/5932521898.fit;;;17641;8819;65183.89844;18.39999962;7.391303062;757;786;499.6000061;805.4000244;28.60000038;-0.006136484;;;;;;;;148.1896515;1457.179688;;19;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.6950230598449707;;;;;;;;;;;media/7E43B44A-E53A-48A0-B79E-8D806540A0BA.jpg
5948739599;12.09.2021 10:24;ab id aare;Radfahrt;;13750;91,94;;;FALSCH;;;activities/5948739599.gpx;;;13750;12909;91944.10156;20.29999924;7.122480392;1060.309692;1062.209961;504.8999939;1144.300049;19.20000076;-0.002066473;;;;;;;;150.5063629;2166.313477;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;6.6868438720703125;;;;;;;;;;;media/957EE9EB-235B-4B9B-A749-F27B97D99FFF.jpg
5958832906;14.09.2021 11:07;unter Strom;Radfahrt;;9058;42,91;;;FALSCH;;;activities/6334176652.fit.gz;;;9058;6108;42912.30078;17.70000076;7.025589466;676;685;517.7999878;830.4000244;39.59999847;0;;;;;;;;171.4123688;1657;;26;;;;;;;;;;;;0;;0;;1;;1631617152.0;2.0;23.90999984741211;23.90999984741211;14.989999771118164;0.5699999928474426;1016.5;1.409999966621399;1.409999966621399;304.0;0.0;1631596032.0;1631641600.0;0.2800000011920929;;;0.0;;0.8600000143051147;16093.0;4.0;283.8999938964844;;;;0.0;4.737502574920654;;;;;;;;;;;
